Date,Open,High,Low,Close,Volume,UnAdjusted Close,Total Volume,Open Interest,Total Open Interest,Contract
2016-07-01,1036.5,1075.2,1035.3,1066.2,16744,1057.1,17000,58916,62384,201610
2016-06-30,1022.1,1042.6,1012.1,1033.4,14200,1024.3,14510,57588,61077,201610
2016-06-29,991,1024.8,989.3,1022.6,24095,1013.5,31023,57598,61246,201610
2016-06-28,989.3,995.1,983,989.7,15956,980.6,26240,55061,62873,201610
2016-06-27,999.1,1007.5,987.2,989.8,12319,980.7,28899,49522,62639,201610
2016-06-24,976.9,1012.2,966.2,997.2,9958,988.1,34028,43396,63189,201610
2016-06-23,988.1,993.6,975.5,977.2,6488,968.1,20629,41242,64391,201610
2016-06-22,991,1000.1,987.8,994.7,3983,985.6,14687,37940,64138,201610
2016-06-21,999.6,1005.7,984.1,992.7,17081,981.5,22740,26107,64950,201607
2016-06-20,978.1,1001.3,976.2,998.4,15375,987.2,20194,30531,66054,201607
2016-06-17,977,994.3,974.4,977.3,13690,966.1,17134,33754,66478,201607
2016-06-16,987.6,1002.2,980.7,989.5,18314,978.3,22393,35716,66279,201607
2016-06-15,986.9,999.2,983.7,986,16724,974.8,22296,37170,65964,201607
2016-06-14,1002.9,1005.7,982.7,983.1,17717,971.9,22009,41734,66103,201607
2016-06-13,1005.3,1010.9,995.9,1006.5,13498,995.3,18333,44185,65890,201607
2016-06-10,1015.2,1017,999.5,1005.4,11926,994.2,13649,46286,64310,201607
2016-06-09,1022.9,1029,1006.7,1015,11805,1003.8,14778,46800,63804,201607
2016-06-08,1012.3,1033.4,1011.6,1023.2,12921,1012,16186,48386,64331,201607
2016-06-07,1009.1,1016.7,995.4,1010.6,13730,999.4,17040,48927,63185,201607
2016-06-06,999.2,1010.1,996.3,1007.7,12185,996.5,13352,50694,62396,201607
2016-06-03,972,1001,967.4,993.1,15786,981.9,17145,50840,61741,201607
2016-06-02,984.7,990.1,969.7,971.3,13408,960.1,14041,51463,61971,201607
2016-06-01,992.7,998,979.8,983.1,12509,971.9,13712,51209,61150,201607
2016-05-31,992.5,997.4,978.7,991.6,18875,980.4,20956,52465,61795,201607
2016-05-27,1006.2,1011.6,987.7,993.4,13247,982.2,14030,53235,62052,201607
2016-05-26,1004.2,1022.8,1003.3,1007,13444,995.8,14221,53804,62184,201607
2016-05-25,1011.6,1018.3,1002.3,1006,12111,994.8,12720,55116,63179,201607
2016-05-24,1025.1,1027.2,1008.8,1015.4,10995,1004.2,11498,56439,64186,201607
2016-05-23,1033.7,1039.6,1016.2,1024.3,10005,1013.1,10485,58074,65543,201607
2016-05-20,1026.6,1042.3,1026.2,1034.5,7859,1023.3,8310,58664,65902,201607
2016-05-19,1039.8,1044.4,1020.7,1024.5,14919,1013.3,15532,58669,65842,201607
2016-05-18,1069.4,1070.4,1038.4,1053.7,11478,1042.5,12286,60311,67171,201607
2016-05-17,1064.3,1074.7,1054.3,1065.7,9364,1054.5,9474,60124,66689,201607
2016-05-16,1063.4,1076.4,1059.4,1064.7,8383,1053.5,8522,59543,66105,201607
2016-05-13,1062.4,1073,1050.3,1063.3,10107,1052.1,10584,59519,66100,201607
2016-05-12,1081.7,1083.2,1059.8,1065.2,9576,1054,9770,59353,65759,201607
2016-05-11,1067.2,1087.6,1063.9,1077.3,12258,1066.1,13493,59134,65475,201607
2016-05-10,1057.2,1068,1053.3,1060.5,9687,1049.3,9831,59153,65493,201607
2016-05-09,1087.7,1092.4,1054,1058,14988,1046.8,15335,59426,65678,201607
2016-05-06,1075,1097,1071.5,1096.3,10770,1085.1,10949,59350,65488,201607
2016-05-05,1069.3,1082.6,1062.2,1075,8360,1063.8,8899,58654,64673,201607
2016-05-04,1077.8,1080.4,1063.2,1066.8,10312,1055.6,10802,58769,64679,201607
2016-05-03,1091.7,1103.5,1076.3,1082.8,12682,1071.6,13012,58420,64158,201607
2016-05-02,1089.7,1099.2,1084.4,1097.6,9055,1086.4,9152,58279,63947,201607
2016-04-29,1066,1094.1,1063.9,1089.6,12376,1078.4,12996,57907,63567,201607
2016-04-28,1038.4,1066.8,1030.9,1061.9,13506,1050.7,13677,57716,63147,201607
2016-04-27,1027.4,1041.2,1024.2,1036.6,9721,1025.4,10006,56985,62356,201607
2016-04-26,1028.5,1034.5,1014.2,1031.3,9465,1020.1,9574,57061,62482,201607
2016-04-25,1020.4,1031.8,1011.5,1029.7,9183,1018.5,9387,56806,62227,201607
2016-04-22,1037.8,1045.9,1019.5,1022.4,13127,1011.2,13654,57106,62454,201607
2016-04-21,1030.7,1057.5,1027.7,1043.1,15940,1031.9,16297,57180,62359,201607
2016-04-20,1026.7,1043.1,1018.6,1039.3,14155,1028.1,14441,56827,61769,201607
2016-04-19,991.5,1029.7,987.2,1026.9,17302,1015.7,17523,55511,60387,201607
2016-04-18,997,1001.6,982.4,989,11074,977.8,11334,53321,58214,201607
2016-04-15,1004,1004.2,993.6,1001.1,7493,989.9,7655,53273,57988,201607
2016-04-14,1010.7,1013,996.7,1004.1,10190,992.9,10299,53187,57818,201607
2016-04-13,1011.9,1015.3,999.5,1014.2,11085,1003,11464,52832,57455,201607
2016-04-12,1000.4,1016.2,998.5,1010.9,14882,999.7,16773,52475,56899,201607
2016-04-11,981.4,1005.8,978.5,1002,13086,990.8,13348,52397,55628,201607
2016-04-08,968.9,981.2,966.3,979.6,7611,968.4,7727,52686,55773,201607
2016-04-07,958.2,976.6,957.2,965.9,9647,954.7,10037,52684,55758,201607
2016-04-06,965.2,972.8,953.6,955.9,9363,944.7,9696,53016,56020,201607
2016-04-05,953.3,978.6,949.3,962.8,11028,951.6,11280,53109,55898,201607
2016-04-04,969.4,972.5,952.4,954.7,9435,943.5,9730,53879,56597,201607
2016-04-01,990.7,998.8,963.9,966.4,11655,955.2,11860,54300,57392,201607
2016-03-31,975.9,996.6,975.1,988.7,8099,977.5,8505,54499,57780,201607
2016-03-30,982.6,990.9,973.2,977.4,12970,966.2,17004,54050,57686,201607
2016-03-29,958.1,983.2,958.1,978.2,18318,967,29916,52772,58313,201607
2016-03-28,955.5,969.1,952,957.4,7176,946.2,16475,47901,60043,201607
2016-03-24,973.7,975.3,954.2,964.7,9134,953.5,24356,43934,60426,201607
2016-03-23,1008.8,1014.3,969.1,973.1,18365,960.8,26145,19922,62049,201604
2016-03-22,996.7,1012.2,988.9,1009.1,18005,996.8,28975,24095,62649,201604
2016-03-21,983.5,996.2,974.3,994.1,10195,981.8,15002,30673,62401,201604
2016-03-18,1000.6,1006.1,981.3,982.8,10972,970.5,14218,33612,62311,201604
2016-03-17,990.3,1009.2,987.4,1001.4,12417,989.1,15392,36063,62641,201604
