Date,Open,High,Low,Close,Volume,UnAdjusted Close,Total Volume,Open Interest,Total Open Interest,Contract
2016-02-01,504.4,512.45,501,508.15,4005,502.35,4451,23708,25673,201603
2016-01-29,498.8,508.8,498.3,504.3,3804,498.5,3922,23928,25538,201603
2016-01-28,505.8,511.4,496.15,497.8,3288,492,3437,24443,26019,201603
2016-01-27,501.35,509.8,498.2,508.05,2654,502.25,2756,24234,25687,201603
2016-01-26,495.8,507.65,493.75,498.55,3305,492.75,3355,24361,25779,201603
2016-01-25,506,508.15,494.9,496.95,3529,491.15,3604,24536,25934,201603
2016-01-22,506,514.9,502.3,505.65,3724,499.85,3804,24390,25731,201603
2016-01-21,499.95,507.1,497.9,504.8,3748,499,3830,24815,26118,201603
2016-01-20,500.35,502.05,489.15,494.8,4144,489,4193,25384,26623,201603
2016-01-19,500.8,511.75,494.15,502.7,5774,496.9,5883,24967,26180,201603
2016-01-15,497.95,504.5,488.6,492.85,3971,487.05,3985,25282,26501,201603
2016-01-14,490.6,500.8,484.8,497.05,4391,491.25,4573,25255,26469,201603
2016-01-13,474,505.75,472.9,492.45,6623,486.65,7057,25777,26950,201603
2016-01-12,485.8,487.8,457.3,475.6,5547,469.8,5752,26053,27222,201603
2016-01-11,501.1,502.35,478.85,480.1,4688,474.3,4872,26550,27531,201603
2016-01-08,499.8,511.3,494.4,499.4,3705,493.6,3840,26037,26846,201603
2016-01-07,514.25,517.1,489.9,498.8,7866,493,8062,25961,26647,201603
2016-01-06,542,544.35,508.9,510.85,8105,505.05,8258,25715,26251,201603
2016-01-05,544.25,554.45,539.85,541.55,3798,535.75,3840,24643,25036,201603
2016-01-04,568.6,569.1,544.1,550,5074,544.2,5106,24363,24731,201603
2015-12-31,549.35,569.05,549.35,567.8,2128,562,2145,24115,24459,201603
2015-12-30,563.55,568.75,546.4,554.75,2661,548.95,2671,24217,24553,201603
2015-12-29,557,564.9,556.35,562.15,1651,556.35,1702,23783,24119,201603
2015-12-28,565.7,570.7,556.8,557.75,1980,551.95,1987,23673,24020,201603
2015-12-24,560.1,566.15,559.2,565.05,1069,559.25,1088,23559,23905,201603
2015-12-23,563.65,566.8,555.25,559,1746,553.2,1757,23612,23952,201603
2015-12-22,556.5,564.9,555.8,560.45,1594,554.65,1639,23432,23778,201603
2015-12-21,567.1,567.8,556.1,559.2,2924,553.4,2995,23560,23876,201603
2015-12-18,561.3,568.85,550.8,564.75,3210,558.95,3258,23649,23911,201603
2015-12-17,577.8,577.8,557.05,563.25,3535,557.45,3573,23684,23909,201603
2015-12-16,572.8,579.55,567.4,577.75,3352,571.95,3361,23693,23895,201603
2015-12-15,551.05,574.6,551.05,572.75,3947,566.95,3968,24225,24428,201603
